,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time,Locality
864,39.58654626,-85.28336664,"North Indian, Chinese",20.0,50.00,0,0,0,30,Connersville
865,39.32806713,-85.69148,Ice Cream,20.0,50.00,3.6,94,43,45,Geneva
866,39.01117229,-85.95231675,Beverages,10.0,50.00,4.1,139,70,30,Seymour
869,39.11814488,-85.59535463,"Biryani, Mughlai, North Indian, Rolls",20.0,50.00,3.6,88,43,45,Westport
870,39.98447932,-85.09782003,"Desserts, Beverages",15.0,50.00,4.1,806,513,45,Hagerstown
871,39.27288876,-85.76488599,Pizza,20.0,50.00,0,0,0,30,Hope
872,39.81110774,-85.37819223,"North Indian, Chinese, Mughlai",20.0,50.00,3.5,55,28,30,New Castle
873,39.6013631,-85.00348583,"Mughlai, Biryani",10.0,50.00,3.3,7,1,30,Liberty
874,39.26349048,-85.15522113,Chinese,15.0,50.00,2.9,4,2,30,Sunman
875,39.98854572,-85.74988571,"Mishti, Fast Food, North Indian, Street Food, South Indian",15.0,50.00,4.0,1332,668,45,Pendleton
876,39.76164589,-85.96406597,"Bakery, Desserts",10.0,50.00,3.1,4,1,30,Cumberland
877,39.20542775,-85.2731309,North Indian,5.0,50.00,3.6,20,4,30,Osgood
879,39.23546553,-85.74290328,"Cafe, Fast Food",20.0,99.00,4.1,430,257,45,Hope
880,39.18396532,-85.37925804,"North Indian, Chinese",20.0,50.00,3.2,10,5,30,Osgood
881,39.01547078,-85.6212127,"Kerala, South Indian, Seafood",20.0,50.00,3.9,95,40,30,North Vernon
882,39.82238434,-85.64248817,"Maharashtrian, South Indian, Chinese",15.0,50.00,3.3,12,7,30,Knightstown
883,39.738946399999996,-85.61573237,"North Indian, South Indian, Desserts, Beverages",20.0,50.00,3.3,33,23,30,Morristown
884,39.42390852,-85.48272877,"Cafe, Beverages",20.0,50.00,0,0,0,30,Greensburg
885,39.22453257,-85.69801637,"North Indian, Chinese, Continental, Beverages",25.0,50.00,0,0,0,30,Hope
886,39.95889362,-85.61341417,"North Indian, Continental, Chinese, Steak",40.0,50.00,3.8,326,158,45,Middletown
887,39.76599368,-85.22100484,"South Indian, Street Food",10.0,50.00,3.3,37,5,30,Cambridge City
888,39.30438291,-85.21439613,"North Indian, Chinese, Biryani",20.0,50.00,3.1,9,4,65,Batesville
889,39.70674486,-85.8439887,Mexican,75.0,50.00,4.0,677,372,30,New Palestine
890,39.28906749,-85.07528017,"North Indian, Kebab, Chinese",30.0,50.00,4.5,450,285,30,Sunman
891,39.40105799,-85.38557829,"Ice Cream, Desserts",10.0,50.00,0,0,0,30,Greensburg
892,39.48750702,-85.65956676,North Indian,20.0,50.00,3.2,11,8,45,Saint Paul
893,39.16545268,-85.41578517,"Chinese, Biryani",20.0,50.00,3.2,8,5,30,Osgood
894,39.19630194,-85.62270986,"Japanese, Sushi",30.0,50.00,3.8,221,115,45,Westport
896,39.00580742,-85.92650983,"North Indian, South Indian, Fast Food, Chinese",40.0,50.00,4.0,341,215,45,Seymour
897,39.47285332,-85.93555109,"North Indian, Seafood",10.0,50.00,3.3,22,4,30,Franklin
898,39.33127845,-85.31918839,"Cafe, American, Italian, Burger",25.0,50.00,4.1,1950,950,65,Batesville
899,39.95412894,-85.83699145,"Tea, Fast Food, North Indian, Chinese",15.0,50.00,0,0,0,30,Fortville
900,39.72528077,-85.40757059,Chinese,20.0,50.00,3.2,11,7,30,Rushville
901,39.62094552,-85.78200215,North Indian,50.0,50.00,3.4,25,15,30,Morristown
902,39.63722982,-85.69973847,"North Indian, Chinese, Seafood",25.0,50.00,0,0,0,45,Morristown
903,39.28078734,-85.80221501,"Biryani, North Indian",20.0,50.00,3.2,144,25,30,Hope
904,39.23479836,-85.8478572,"North Indian, Mughlai, Chinese",20.0,50.00,3.8,118,72,45,Columbus
905,39.30400578,-85.37686066,"Pizza, Fast Food, Italian",40.0,200.00,2.8,772,357,45,Greensburg
906,39.13906537,-85.82773232,Fast Food,15.0,50.00,3.4,18,1,30,Columbus
907,39.93259057,-85.32981233,"North Indian, Chinese, South Indian",20.0,99.00,3.3,152,62,65,New Castle
908,39.51947973,-85.85256018,"North Indian, Chinese, South Indian, Fast Food, Biryani",25.0,50.00,3.7,415,193,65,Shelbyville
909,39.79011822,-85.05515166,North Indian,20.0,50.00,0,0,0,65,Centerville
910,39.71405779,-85.17261226,"Goan, Seafood, North Indian",40.0,50.00,3.4,46,23,30,Connersville
911,39.85465604,-85.2232685,"Fast Food, Beverages",15.0,50.00,3.5,143,32,30,Cambridge City
912,39.14421831,-85.52463089,Maharashtrian,10.0,50.00,0,0,0,30,Westport
913,39.34835729,-85.00529061,"Pizza, Salad, Burger, Sandwich, Lebanese, Italian",15.0,50.00,4.4,315,248,30,Brookville
915,39.01983939,-85.5041025,"Fast Food, Beverages",20.0,50.00,3.4,15,10,30,North Vernon
916,39.02195149,-85.3037329,"North Indian, Chinese",20.0,50.00,3.5,50,9,30,Versailles
917,39.79484632,-85.07835855,North Indian,10.0,50.00,4.0,126,69,30,Centerville
918,39.06297422,-85.65677146,"Chinese, Fast Food",10.0,50.00,2.9,30,6,45,Country Squire Lakes
919,39.98496092,-85.21382015,South Indian,10.0,50.00,3.9,87,21,30,Hagerstown
920,39.68102857,-85.76403027,"Tamil, Biryani, Chettinad, North Indian, Chinese, South Indian",20.0,50.00,3.6,105,45,30,Morristown
921,39.70805034,-85.35429140000001,"South Indian, Juices, Desserts",10.0,50.00,3.9,52,23,30,Rushville
922,39.82496979,-85.49716374,"Fast Food, Chinese, Beverages",25.0,50.00,3.1,89,23,65,Knightstown
923,39.68743164,-85.12385139,North Indian,15.0,50.00,3.4,19,1,30,Connersville
924,39.7915845,-85.11301348,"Mughlai, Biryani",20.0,50.00,3.4,12,3,30,Cambridge City
925,39.38403396,-85.42579934,Bakery,10.0,50.00,4.6,355,260,30,Greensburg
926,39.55422724,-85.98611321,North Indian,15.0,50.00,3.1,8,3,30,Whiteland
927,39.40783682,-85.58475801,"North Indian, Mughlai",15.0,50.00,0,0,0,30,Saint Paul
928,39.38280517,-85.27119654,"Bakery, Fast Food, Desserts",20.0,50.00,3.7,147,72,120,Batesville
929,39.94912837,-85.82118277,"Desserts, Beverages, Ice Cream",15.0,50.00,3.8,27,17,30,Ingalls
930,39.45035598,-85.41601897,"Fast Food, Street Food, Beverages, Juices",25.0,50.00,4.2,1762,899,45,Greensburg
931,39.21632376,-85.04038119,"Biryani, North Indian",30.0,50.00,4.0,47,43,30,Sunman
932,39.21163388,-85.80858638,"North Indian, Biryani",15.0,50.00,3.5,28,5,30,Hope
933,39.51389002,-85.43900839,"Asian, Chinese",20.0,50.00,4.2,180,76,45,Rushville
934,39.44212506,-85.62274867,"Kerala, Seafood, Chinese",30.0,50.00,3.9,394,141,65,Saint Paul
935,39.71527403,-85.54740135,"Fast Food, Burger",15.0,50.00,3.1,15,0,65,Knightstown
936,39.95521148,-85.82599963,"Chinese, North Indian, South Indian, Street Food",20.0,50.00,3.5,89,34,45,Ingalls
937,39.24679246,-85.84952976,"Cafe, Beverages, Sandwich, Fast Food, Desserts",25.0,50.00,2.6,41,19,45,Columbus
938,39.07006528,-85.60462664,Desserts,10.0,50.00,3.3,7,1,30,North Vernon
939,39.87830745,-85.57528043,"North Indian, Mughlai",20.0,50.00,0,0,0,30,Knightstown
942,39.56386002,-85.56762729,"South Indian, Fast Food",10.0,50.00,0,0,0,30,Rushville
943,39.7041726,-85.84418694,Fast Food,20.0,50.00,3.3,7,5,30,New Palestine
944,39.569134399999996,-85.73531418,"Ice Cream, Beverages",10.0,50.00,3.2,6,2,30,Shelbyville
945,39.21871275,-85.55874279,"Street Food, North Indian",10.0,50.00,3.1,27,7,30,Westport
946,39.76326491,-85.27491888,North Indian,10.0,50.00,4.3,133,126,30,Cambridge City
947,39.5295557,-85.94613017,"Rolls, Kebab",20.0,50.00,3.9,129,65,65,Franklin
948,39.50956999,-85.55692359,Fast Food,10.0,50.00,3.4,15,2,30,Saint Paul
949,39.16296799,-85.85032715,Fast Food,10.0,50.00,3.1,4,3,30,Columbus
950,39.92222579,-85.27046543,Pizza,10.0,50.00,2.9,4,2,30,New Castle
951,39.07854638,-85.78285327,North Indian,15.0,50.00,2.7,13,5,30,Country Squire Lakes
952,39.66032496,-85.20060626,Fast Food,10.0,50.00,2.9,5,2,30,Connersville
953,39.27049181,-85.39454523,"Bakery, Desserts",10.0,50.00,3.4,21,7,30,Greensburg
954,39.22550445,-85.72307742,"Andhra, North Indian, Chinese, Seafood",20.0,50.00,3.7,0,0,45,Hope
955,39.66881724,-85.1230257,South Indian,15.0,50.00,3.8,385,20,45,Connersville
956,39.95307824,-85.07001005,"Biryani, Kebab, North Indian, Hyderabadi",20.0,50.00,3.0,4,2,30,Hagerstown
957,39.82109426,-85.18257806,"North Indian, Chinese",20.0,50.00,3.5,72,29,45,Cambridge City
958,39.71926259,-85.77423646,"Beverages, Fast Food, Desserts",10.0,50.00,3.7,22,9,30,Greenfield
959,39.11096094,-85.51971337,"South Indian, Chinese",10.0,50.00,3.8,128,32,45,Westport
961,39.66232997,-85.16757742,"South Indian, Mithai",15.0,50.00,3.7,78,31,30,Connersville
962,39.10632665,-85.3460311,Chinese,20.0,99.00,4.0,46,35,30,Osgood
963,39.65037493,-85.71852652,Fast Food,20.0,50.00,3.3,11,0,30,Morristown
964,39.05154676,-85.30635139,"Beverages, Desserts, Ice Cream",20.0,50.00,3.8,108,61,30,Versailles
965,39.4371711,-85.82305999,"Fast Food, Beverages",10.0,50.00,4.0,500,335,30,Shelbyville
966,39.44158354,-85.55201806,Mishti,15.0,50.00,3.3,7,1,30,Saint Paul
967,39.36821952,-85.19769368,"Pizza, Fast Food",20.0,0.00,3.7,112,18,30,Batesville
968,39.17055152,-85.91698908,"Salad, Healthy Food, Fast Food",10.0,50.00,3.4,21,10,30,Columbus
969,39.36756249,-85.73149520000001,"Healthy Food, Salad, Lebanese",20.0,50.00,3.7,49,23,30,Geneva
970,39.78458281,-85.61570097,"Biryani, North Indian",20.0,50.00,3.5,12,5,30,Knightstown
971,39.87805789,-85.24286585,"Finger Food, Brazilian, BBQ",75.0,50.00,4.3,108,67,45,Hagerstown
972,39.99611595,-85.62720222,"South Indian, Fast Food",10.0,50.00,3.3,7,3,30,Middletown
973,39.35122963,-85.01264549,"Continental, North Indian, Mughlai, Italian, Asian",80.0,50.00,4.5,2831,1415,30,Brookville
974,39.83319224,-85.34427827,"Pizza, Fast Food",15.0,50.00,3.6,37,6,30,New Castle
976,39.26617316,-85.13085413,"Biryani, Bengali",10.0,50.00,3.6,1094,249,30,Sunman
977,39.89559883,-85.51563641,"Beverages, Fast Food",15.0,50.00,3.0,16,6,30,Knightstown
978,39.4627998,-85.81657514,"Mithai, Street Food, South Indian, North Indian, Chinese, Bakery",25.0,99.00,3.8,443,243,30,Shelbyville
980,39.42181968,-85.62149925,Biryani,15.0,50.00,3.1,9,3,30,Saint Paul
981,39.09842392,-85.74133269,"Cafe, Fast Food",20.0,50.00,3.7,12,5,30,Country Squire Lakes
982,39.55730313,-85.78778871,Fast Food,15.0,50.00,0,0,0,30,Shelbyville
983,39.86824142,-85.56479468,"North Indian, Arabian, Mughlai, Biryani, Seafood, Beverages",40.0,50.00,4.4,0,0,30,Knightstown
984,39.28962786,-85.26883537,"Pizza, Desserts",25.0,50.00,4.1,112,47,30,Batesville
985,39.52300464,-85.20216733,Chinese,15.0,50.00,2.9,4,3,30,Connersville
986,39.10340432,-85.16938816,North Indian,30.0,50.00,3.7,31,20,65,Milan
987,39.44644601,-85.54839188,"Momos, Chinese, Burger, Fast Food",10.0,79.00,4.1,1000,205,30,Saint Paul
988,39.06719585,-85.54309406,Pizza,20.0,50.00,3.8,174,45,45,North Vernon
989,39.55136939,-85.2407709,Biryani,20.0,50.00,0,0,0,30,Connersville
990,39.15952174,-85.16731013,"Arabian, Lebanese, Mughlai, North Indian, BBQ, Chinese",20.0,50.00,4.0,414,254,45,Milan
991,39.340248700000004,-85.97958167,"Ice Cream, Fast Food",15.0,50.00,3.3,9,3,30,Edinburgh
992,39.10215647,-85.50408902,North Indian,20.0,50.00,3.2,22,3,45,Westport
993,39.16827412,-85.74808367,"Fast Food, Chinese",10.0,50.00,0,0,0,30,Hope
994,39.58549274,-85.93552235,"North Indian, Chinese",20.0,50.00,0,0,0,30,New Palestine
995,39.99255442,-85.76839261,"North Indian, Thai, Chinese",60.0,99.00,2.9,51,28,45,Pendleton
996,39.86068342,-85.90507257,"Desserts, Beverages",20.0,50.00,3.6,27,10,30,McCordsville
999,39.3150375,-85.72256156,Healthy Food,30.0,50.00,3.9,130,72,45,Hope
1000,39.11378377,-85.17255779999999,"South Indian, North Indian, Chinese, Beverages",20.0,50.00,3.8,142,39,30,Milan
1001,39.29470254,-85.23730755,"Italian, Continental, Chinese",25.0,50.00,0,0,0,30,Batesville
1002,39.01846084,-85.93868378,"Fast Food, North Indian, BBQ",15.0,50.00,2.9,12,2,30,Seymour
1003,39.90770799,-85.79312528,"South Indian, North Indian, Chinese",15.0,50.00,3.5,19,10,30,Ingalls
1005,39.43525391,-85.9259235,Cafe,20.0,50.00,3.6,79,55,30,Edinburgh
1006,39.62330363,-85.07228428,North Indian,10.0,50.00,0,0,0,30,Connersville
1007,39.2903352,-85.67222871,"Burger, Belgian, Fast Food, Desserts",25.0,50.00,4.3,489,241,65,Hope
1008,39.15695529,-85.92198742,"North Indian, Chinese",15.0,50.00,3.0,9,1,30,Columbus
1009,39.25010832,-85.46422716,"Odia, North Indian, Chinese",15.0,50.00,3.4,13,3,45,Greensburg
1010,39.96854835,-85.25268119,"North Indian, Chinese",15.0,50.00,0,0,0,30,Hagerstown
1011,39.05756388,-85.30290564,"North Indian, Chinese, Momos, Mughlai",20.0,50.00,3.5,0,0,30,Versailles
1012,39.63434511,-85.74872235,Cafe,30.0,50.00,3.8,68,26,30,Morristown
1013,39.36499559,-85.92001167,North Indian,10.0,50.00,3.9,2080,268,45,Edinburgh
1014,39.538909499999995,-85.11951097,"South Indian, Chinese",15.0,50.00,3.6,98,51,30,Connersville
1015,39.90444907,-85.10629420000001,North Indian,20.0,50.00,3.4,42,3,30,Hagerstown
1016,39.47101838,-85.47430529,"North Indian, Chinese, South Indian",20.0,50.00,3.7,51,18,45,Greensburg
1017,39.76449736,-85.11780264,"Raw Meats, Naga",10.0,50.00,3.6,19,7,30,Cambridge City
1018,39.91263433,-85.3097103,"North Indian, South Indian, Chinese, Bakery",20.0,50.00,3.4,214,116,45,New Castle
1019,39.35610906,-85.19919413,"Mithai, Fast Food",15.0,50.00,3.4,42,6,45,Batesville
1020,39.38947397,-85.18513869,"South Indian, North Indian, Chinese",10.0,50.00,4.0,1265,547,45,Batesville
1022,39.05081847,-85.19755175,Fast Food,10.0,50.00,3.9,237,90,45,Versailles
1023,39.26264412,-85.01209256,"North Indian, Mughlai, Chinese",25.0,50.00,3.7,99,50,45,Sunman
1024,39.88021199,-85.73211671,"North Indian, Chinese",15.0,50.00,0,0,0,30,Greenfield
1025,39.17966186,-85.65193126,"Korean, Momos, Asian",80.0,50.00,4.0,262,112,30,Westport
1026,39.40067884,-85.64603538,"Fast Food, Burger, American, Wraps",15.0,99.00,3.4,50,14,45,Saint Paul
1027,39.57115562,-85.7321507,"Biryani, Fast Food",10.0,50.00,3.4,15,4,30,Shelbyville
1028,39.3870282,-85.26206415,"Beverages, Juices, Fast Food",10.0,50.00,0,0,0,45,Batesville
1029,39.40695163,-85.31982047,"Fast Food, Bakery",20.0,50.00,0,0,0,30,Batesville
1030,39.71028556,-85.11667956,"Andhra, Chinese, Biryani",20.0,50.00,3.1,230,54,45,Connersville
1031,39.35969872,-85.55752303,"Chinese, North Indian",15.0,50.00,3.5,15,3,30,Greensburg
1032,39.11790817,-85.32007855,Juices,5.0,50.00,0,0,0,30,Osgood
1033,39.97722517,-85.68097979,"Rolls, Biryani",15.0,50.00,3.3,11,3,30,Pendleton
1034,39.09650853,-85.94416843,"North Indian, South Indian, Chinese",15.0,50.00,3.3,153,13,45,Columbus
1035,39.64233749,-85.03482294,"South Indian, Fast Food, North Indian, Chinese, Biryani",30.0,50.00,3.6,294,58,45,Liberty
1036,39.88467112,-85.39436461,"North Indian, Chinese, Mithai",15.0,50.00,0,0,0,30,New Castle
1037,39.22506303,-85.13392829,"Fast Food, Chinese",10.0,50.00,3.4,20,6,30,Sunman
1038,39.03870033,-85.61592904,Healthy Food,25.0,50.00,3.6,112,63,30,North Vernon
1039,39.55040846,-85.03793367,North Indian,15.0,50.00,0,0,0,30,Brookville
1040,39.1660343,-85.09476742,"Ice Cream, Beverages",10.0,50.00,0,0,0,30,Milan
1041,39.70347253,-85.99603437,"South Indian, Beverages",10.0,50.00,3.3,1097,57,45,Cumberland
1042,39.9755519,-85.39357652,"Mughlai, North Indian",40.0,50.00,3.6,19,11,30,New Castle
1043,39.935044,-85.56833563,"North Indian, Chinese, South Indian, Fast Food",15.0,50.00,3.0,5,0,30,Middletown
1044,39.39249321,-85.01334803,"North Indian, South Indian",15.0,50.00,3.7,80,31,45,Brookville
1045,39.93340755,-85.00154061,"Mughlai, North Indian",15.0,50.00,3.7,81,18,45,Centerville
1047,39.72632784,-85.79061907,"European, American, Bakery, Salad",55.0,50.00,4.1,2221,1276,30,Greenfield
1048,39.3164045,-85.85087104,"North Indian, Beverages",15.0,50.00,2.8,4,4,45,Hope
1049,39.39679767,-85.64521748,South Indian,15.0,99.00,4.1,1008,245,45,Saint Paul
1050,39.82516917,-85.91722048,Arabian,30.0,50.00,3.7,953,43,45,Cumberland
1051,39.3120465,-85.38127332,"Pizza, Fast Food",20.0,50.00,3.9,23,17,30,Greensburg
1052,39.95274292,-85.07903691,"North Indian, Chinese",20.0,50.00,3.8,133,99,30,Hagerstown
1053,39.79905824,-85.50208399,"Fast Food, Pizza, Rolls, Sandwich",15.0,50.00,3.4,16,4,30,Knightstown
1054,39.29792097,-85.25954362,"Ice Cream, Beverages",10.0,50.00,0,0,0,30,Batesville
1055,39.577661799999994,-85.44245453,"South Indian, Beverages",25.0,50.00,3.2,14,13,30,Rushville
1056,39.47285011,-85.76612655,"North Indian, South Indian, Italian, Continental, Mediterranean, Lebanese, Desserts, Beverages",20.0,50.00,3.6,36,31,30,Shelbyville
1057,39.92466029,-85.36454537,"Fast Food, Street Food, Beverages",20.0,50.00,3.4,54,17,30,New Castle
1058,39.91431572,-85.07493575,"Cafe, Fast Food, Beverages",30.0,50.00,4.4,1434,941,45,Hagerstown
1059,39.16946976,-85.73525763,"North Indian, Chinese, Mughlai",20.0,50.00,2.9,6,2,65,Hope
1061,39.77235401,-85.83393068,"North Indian, Rolls",15.0,50.00,3.2,9,1,30,Greenfield
1062,39.85518545,-85.96305838,Bakery,10.0,50.00,4.1,27,23,30,Lawrence
1063,39.82773852,-85.31995498,"North Indian, Chinese",20.0,50.00,3.8,18,11,30,New Castle
1064,39.92555462,-85.16573616,Beverages,10.0,50.00,3.2,7,3,30,Hagerstown
1065,39.46222597,-85.40389424,"North Indian, Chinese",10.0,50.00,3.4,207,107,45,Greensburg
1066,39.81863735,-85.02625359,South Indian,15.0,50.00,3.6,26,8,30,Centerville
1067,39.34574282,-85.3484503,"Cafe, Fast Food",15.0,50.00,3.9,152,81,45,Batesville
1068,39.90126075,-85.85336555,"Cafe, Beverages, Bakery",20.0,50.00,4.1,343,256,45,Fortville
1069,39.7948996,-85.83763582,"North Indian, Rolls",15.0,50.00,2.6,29,7,30,Greenfield
1071,39.65096465,-85.51236976,"Chinese, Fast Food",15.0,50.00,3.0,8,1,30,Rushville
1072,39.55530819,-85.97199705,"Chinese, Rolls",25.0,99.00,3.3,27,9,30,Whiteland
1073,39.44749556,-85.05649688,North Indian,20.0,50.00,3.2,4,1,30,Brookville
1074,39.19183347,-85.4136247,"North Indian, Mughlai",15.0,50.00,2.8,7,3,30,Osgood
1075,39.21450042,-85.83134025,"Chinese, North Indian, Mughlai",30.0,50.00,3.7,243,84,65,Columbus
1076,39.87946824,-85.50582374,"South Indian, North Indian, Chinese",15.0,50.00,3.8,73,30,30,Knightstown
1077,39.08843184,-85.01135102,"Sandwich, Fast Food",10.0,50.00,4.0,55,14,30,Dillsboro
1078,39.05911229,-85.75096665,"North Indian, Chinese",40.0,50.00,3.6,404,188,45,Country Squire Lakes
1079,39.12625191,-85.62142667,"North Indian, Chinese",10.0,50.00,3.0,10,3,65,Westport
1080,39.34705036,-85.75433671,"Momos, Fast Food",5.0,50.00,3.6,29,15,30,Hope
1081,39.6590066,-85.49693814,"North Indian, Chinese",15.0,50.00,3.0,50,19,45,Rushville
1082,39.53745301,-85.96195386,"Pizza, Fast Food",20.0,50.00,3.2,13,1,45,Franklin
1083,39.86144502,-85.38701514,"North Indian, Rolls, Desserts",20.0,50.00,3.3,18,5,30,New Castle
1084,39.60040531,-85.9454547,"Burger, Fast Food, Beverages, Cafe, Desserts",20.0,50.00,3.0,4,2,30,New Palestine
1085,39.57339796,-85.33463383,"Chinese, Momos, Thai",20.0,50.00,2.9,0,0,30,Rushville
1086,39.75128889,-85.33379494,"North Indian, Street Food, Beverages, Chinese",20.0,50.00,3.7,51,29,30,Cambridge City
1087,39.55891711,-85.62279529,Fast Food,10.0,50.00,3.1,7,1,30,Saint Paul
1088,39.52418042,-85.18490644,Fast Food,10.0,50.00,3.8,61,11,30,Connersville
1089,39.63190446,-85.76467266,North Indian,40.0,50.00,2.8,20,1,45,Morristown
1090,39.15426993,-85.67140652,"North Indian, Fast Food, Chinese, South Indian",25.0,99.00,3.9,496,207,30,Westport
1091,39.15143504,-85.98201089,"Fast Food, Desserts",20.0,50.00,3.5,11,5,30,Columbus
1093,39.60365329,-85.34168505,"Asian, Biryani, North Indian, Desserts",20.0,50.00,3.9,87,69,30,Rushville
1094,39.82394258,-85.72732132,"South Indian, Chinese",10.0,50.00,3.7,546,53,30,Greenfield
1095,39.58468431,-85.60693809,"Pizza, Fast Food",20.0,0.00,3.5,205,47,30,Morristown
1096,39.43462224,-85.79699172,Fast Food,30.0,50.00,4.4,244,158,30,Geneva
1097,39.13639219,-85.34483926,Fast Food,10.0,50.00,3.4,12,7,30,Osgood
1098,39.39124372,-85.35162975,"Continental, Fast Food",20.0,50.00,4.1,30,28,30,Greensburg
1099,39.07894672,-85.96374668,Lebanese,10.0,50.00,3.7,26,6,30,Columbus
1100,39.4115172,-85.99741555,Street Food,5.0,50.00,3.8,145,12,30,Edinburgh
1101,39.44973788,-85.10023395,"North Indian, Chinese",15.0,50.00,3.4,25,9,30,Brookville
1102,39.05643175,-85.94467041,"Italian, Fast Food",20.0,50.00,3.2,60,17,45,Seymour
1103,39.98105789,-85.65448537,Fast Food,20.0,50.00,3.0,8,3,30,Pendleton
1104,39.0750944,-85.42681653,Biryani,15.0,50.00,3.3,15,1,30,Osgood
1105,39.80722199,-85.35246101,"Asian, Thai, Japanese, Chinese, Momos",60.0,50.00,4.2,1473,849,65,New Castle
1106,39.4735977,-85.51691282,"Lebanese, Rolls, Fast Food",15.0,50.00,3.3,9,3,30,Saint Paul
1107,39.675178,-85.25469147,Maharashtrian,10.0,50.00,2.8,12,5,30,Connersville
1108,39.58877727,-85.32950935,Fast Food,15.0,50.00,3.5,86,28,30,Rushville
1109,39.683339399999994,-85.0952884,"North Indian, Gujarati",15.0,50.00,3.7,37,8,65,Connersville
1110,39.54205022,-85.5646645,North Indian,15.0,50.00,0,0,0,30,Saint Paul
1111,39.18052726,-85.73064665,"North Indian, Chinese",20.0,50.00,3.2,76,18,65,Hope
1112,39.73767594,-85.32835907,"North Indian, Chinese",20.0,50.00,4.1,46,41,30,Cambridge City
1113,39.45516631,-85.34316048,"Desserts, Beverages",15.0,50.00,4.0,144,79,30,Greensburg
1114,39.28975153,-85.87504983,"South Indian, Chinese, North Indian",20.0,50.00,3.8,36,14,30,Lowell
1115,39.63779713,-85.46271796,"Tea, Beverages, Fast Food",15.0,50.00,3.0,9,3,30,Rushville
1116,39.70743233,-85.36500732,"Mughlai, Biryani",20.0,50.00,3.9,566,77,30,Rushville
1117,39.02986127,-85.07876116,"Cafe, Chinese, Italian, North Indian, Juices, Momos",30.0,50.00,4.1,1177,696,45,Dillsboro
1118,39.29677491,-85.00431465,"North Indian, Chinese, Mughlai",25.0,50.00,3.5,52,40,30,Sunman
1119,39.43629537,-85.23002708,Bakery,10.0,50.00,3.6,21,15,45,Batesville
1120,39.48639857,-85.74113955,"North Indian, Chinese, Biryani",20.0,50.00,0,0,0,30,Shelbyville
1121,39.63157683,-85.13574094,"Fast Food, Chinese",15.0,50.00,0,0,0,30,Connersville
1122,39.46542008,-85.00392736,North Indian,10.0,50.00,3.5,20,1,30,Brookville
1123,39.59935057,-85.37394415,"Cafe, Healthy Food, Beverages, Italian, North Indian",40.0,50.00,4.2,246,100,65,Rushville
1125,39.39350593,-85.80974313,"Chinese, North Indian, South Indian, Fast Food",25.0,50.00,3.9,580,317,30,Geneva
1126,39.56772065,-85.29042715,"Bakery, Fast Food, Desserts, North Indian",20.0,50.00,3.5,11,3,30,Rushville
1127,39.44124651,-85.56706256,"North Indian, Biryani, Chinese",20.0,50.00,3.5,32,7,30,Saint Paul
1128,39.66524066,-85.80283378,"Cafe, Italian, Continental",40.0,50.00,4.2,738,400,30,New Palestine
1129,39.495788299999994,-85.14360351,"North Indian, Asian, Healthy Food",20.0,50.00,3.9,169,44,65,Connersville
1131,39.47001093,-85.1079519,"Bakery, Fast Food, Desserts",20.0,50.00,3.9,332,148,65,Brookville
1133,39.32529858,-85.50349195,"Arabian, Biryani",20.0,50.00,0,0,0,30,Greensburg
1134,39.84413916,-85.26615734,"Mughlai, North Indian, Continental, Modern Indian, Street Food",40.0,50.00,4.3,296,187,30,Cambridge City
1136,39.39059959,-85.46998182,"North Indian, Beverages",10.0,50.00,0,0,0,30,Greensburg
1137,39.99459482,-85.39099686,"North Indian, Chinese, Momos",20.0,50.00,3.5,215,35,45,New Castle
1138,39.48719897,-85.42181475,"North Indian, Chinese, South Indian, Continental",10.0,50.00,3.4,25,10,30,Rushville
1139,39.21003998,-85.02930857,"North Indian, Continental",20.0,50.00,3.4,10,4,30,Sunman
1140,39.61669873,-85.30801848,"Beverages, Street Food",15.0,50.00,3.9,170,86,30,Rushville
1141,39.01675089,-85.40897271,"Fast Food, Chinese, Momos",15.0,50.00,2.9,17,2,45,Osgood
1142,39.2917643,-85.1981206,South Indian,15.0,50.00,3.3,9,3,30,Batesville
1143,39.07573376,-85.12916209,"Cafe, Momos, North Indian, Desserts",15.0,50.00,3.8,166,54,45,Milan
1144,39.61282882,-85.00963931,"North Indian, Chinese, Italian, Continental, Thai",60.0,50.00,3.7,297,168,45,Liberty
1145,39.50752603,-85.06039958,"North Indian, Fast Food",10.0,50.00,0,0,0,30,Brookville
1146,39.70934607,-85.34164375,"Chinese, Fast Food, Ice Cream, Beverages",25.0,50.00,3.7,212,101,30,Rushville
1147,39.48778903,-85.72917438,"Fast Food, Mithai, Bakery",10.0,50.00,3.2,12,3,30,Shelbyville
1148,39.18197506,-85.3829597,Street Food,10.0,50.00,3.6,238,153,30,Osgood
1149,39.89011786,-85.65476996,"Chinese, North Indian, Fast Food, Momos",45.0,99.00,4.1,2664,1356,30,Pendleton
1150,39.15264777,-85.73438108,Mughlai,35.0,50.00,3.4,34,16,45,Country Squire Lakes
1151,39.45597404,-85.40072218,"North Indian, Chinese, South Indian",15.0,50.00,3.7,87,30,30,Greensburg
1152,39.82405764,-85.00956177,"Beverages, Desserts, Ice Cream",10.0,50.00,0,0,0,30,Centerville
1153,39.65846849,-85.83338297,"Mughlai, North Indian",30.0,50.00,4.4,103,78,30,New Palestine
